date,heure,station,temperature,point_de_rosee,pression,direction_vent,vitesse_vent
2016-11-18,21:00,FKKD,28.0,26.0,100.9,240,03
2016-11-18,22:00,FKKD,28.0,26.0,100.9,000,00
2016-11-19,00:00,FKKD,24.0,23.0,100.9,000,00
2016-11-19,01:00,FKKD,24.0,23.0,100.8,000,00
2016-11-19,02:00,FKKD,23.0,23.0,100.8,000,00
2016-11-19,03:00,FKKD,23.0,23.0,100.8,000,00
2016-11-19,04:00,FKKD,23.0,23.0,100.8,000,00
2016-11-19,05:00,FKKD,23.0,22.0,100.9,000,00
2016-11-19,06:00,FKKD,23.0,22.0,100.9,000,00
2016-11-19,07:00,FKKD,24.0,23.0,101.0,000,00
2016-11-19,08:00,FKKD,25.0,24.0,101.1,250,02
2016-11-19,09:00,FKKD,27.0,24.0,101.0,250,02
2016-11-19,10:00,FKKD,29.0,25.0,101.0,060,02
2016-11-19,11:00,FKKD,29.0,25.0,100.9,050,02
2016-11-19,12:00,FKKD,29.0,25.0,100.8,340,04
2016-11-19,14:00,FKKD,32.0,25.0,100.6,280,04
2016-11-19,15:00,FKKD,32.0,25.0,100.6,310,01
2016-11-19,16:00,FKKD,31.0,26.0,100.6,260,05
2016-11-19,17:00,FKKD,29.0,25.0,100.6,270,02
2016-11-19,18:00,FKKD,28.0,25.0,100.7,260,02
2016-11-19,19:00,FKKD,27.0,26.0,100.8,000,00
2016-11-19,20:00,FKKD,26.0,25.0,100.9,000,00
2016-11-19,21:00,FKKD,26.0,25.0,100.9,000,00
2016-11-19,22:00,FKKD,27.0,26.0,100.9,160,02
2016-11-19,23:00,FKKD,27.0,26.0,100.9,000,00
2016-11-20,00:00,FKKD,27.0,26.0,100.8,000,00
2016-11-20,01:00,FKKD,26.0,26.0,100.7,160,02
2016-11-20,02:00,FKKD,26.0,25.0,100.7,000,00
2016-11-20,03:00,FKKD,26.0,25.0,100.8,000,00
2016-11-20,04:00,FKKD,26.0,25.0,100.8,000,00
2016-11-20,06:00,FKKD,26.0,25.0,100.9,000,00
2016-11-20,07:00,FKKD,27.0,26.0,100.9,160,01
2016-11-20,08:00,FKKD,28.0,27.0,100.9,180,02
2016-11-20,09:00,FKKD,29.0,26.0,100.9,220,06
2016-11-20,10:00,FKKD,31.0,26.0,100.9,270,04
2016-11-20,11:00,FKKD,32.0,26.0,100.8,240,07
2016-11-20,12:00,FKKD,32.0,27.0,100.7,270,08
2016-11-20,13:00,FKKD,32.0,26.0,100.7,220,10
2016-11-20,14:00,FKKD,32.0,26.0,100.5,240,10
2016-11-20,15:00,FKKD,31.0,26.0,100.5,250,08
2016-11-20,16:00,FKKD,26.0,25.0,100.6,210,02
2016-11-20,17:00,FKKD,26.0,24.0,100.5,000,00
2016-11-20,18:00,FKKD,25.0,24.0,100.7,170,03
2016-11-20,19:00,FKKD,25.0,24.0,100.8,000,00
2016-11-20,20:00,FKKD,25.0,24.0,100.9,000,00
2016-11-20,21:00,FKKD,25.0,24.0,101.0,000,00
2016-11-20,22:00,FKKD,26.0,25.0,100.9,140,02
2016-11-20,23:00,FKKD,26.0,24.0,100.9,000,00
2016-11-21,00:00,FKKD,26.0,24.0,100.8,000,00
2016-11-21,01:00,FKKD,26.0,25.0,100.9,130,01
2016-11-21,02:00,FKKD,26.0,24.0,100.8,000,00
2016-11-21,03:00,FKKD,26.0,24.0,100.8,000,00
2016-11-21,04:00,FKKD,24.0,24.0,100.9,100,07
2016-11-21,05:00,FKKD,23.0,23.0,100.9,030,02
2016-11-21,06:00,FKKD,23.0,22.0,101.1,350,04
2016-11-21,07:00,FKKD,23.0,22.0,101.0,240,04
2016-11-21,08:00,FKKD,23.0,22.0,101.1,110,02
2016-11-21,09:00,FKKD,23.0,23.0,101.0,230,02
2016-11-21,10:00,FKKD,25.0,23.0,101.0,100,02
2016-11-21,11:00,FKKD,25.0,23.0,101.0,040,03
2016-11-21,12:00,FKKD,25.0,22.0,100.9,030,02
2016-11-21,13:00,FKKD,25.0,23.0,100.9,350,02
2016-11-21,14:00,FKKD,26.0,23.0,100.8,000,00
2016-11-21,15:00,FKKD,26.0,23.0,100.8,220,01
2016-11-21,16:00,FKKD,26.0,23.0,100.8,170,02
2016-11-21,17:00,FKKD,26.0,24.0,100.9,170,01
2016-11-21,18:00,FKKD,25.0,24.0,101.0,000,00
2016-11-21,19:00,FKKD,24.0,23.0,101.0,350,01
2016-11-21,20:00,FKKD,24.0,24.0,101.0,000,00
2016-11-21,21:00,FKKD,24.0,23.0,101.1,000,00
2016-11-21,22:00,FKKD,23.0,23.0,101.1,090,02
2016-11-21,23:00,FKKD,24.0,23.0,101.0,090,02
2016-11-22,00:00,FKKD,24.0,23.0,101.0,000,00
2016-11-22,01:00,FKKD,23.0,23.0,100.9,000,00
2016-11-22,02:00,FKKD,23.0,23.0,100.9,000,00
2016-11-22,03:00,FKKD,23.0,22.0,100.9,000,00
2016-11-22,04:00,FKKD,23.0,22.0,100.9,000,00
2016-11-22,05:00,FKKD,23.0,22.0,100.9,000,00
2016-11-22,06:00,FKKD,23.0,23.0,101.0,000,00
2016-11-22,07:00,FKKD,24.0,23.0,101.0,000,00
2016-11-22,08:00,FKKD,27.0,24.0,101.1,000,00
2016-11-22,09:00,FKKD,28.0,24.0,101.0,070,03
2016-11-22,10:00,FKKD,30.0,24.0,101.0,000,00
2016-11-22,11:00,FKKD,31.0,24.0,100.9,220,02
2016-11-22,12:00,FKKD,31.0,25.0,100.9,250,06
2016-11-22,13:00,FKKD,32.0,25.0,100.8,170,02
2016-11-22,14:00,FKKD,33.0,25.0,100.8,250,03
2016-11-22,15:00,FKKD,32.0,26.0,100.8,270,07
2016-11-22,16:00,FKKD,30.0,26.0,100.8,250,04
2016-11-22,17:00,FKKD,29.0,26.0,100.9,260,03
2016-11-22,18:00,FKKD,28.0,25.0,101.0,270,01
2016-11-22,19:00,FKKD,27.0,26.0,101.1,170,01
2016-11-22,20:00,FKKD,27.0,26.0,101.1,000,00
2016-11-22,21:00,FKKD,27.0,26.0,101.1,160,02
2016-11-22,22:00,FKKD,26.0,26.0,101.1,000,00
2016-11-22,23:00,FKKD,26.0,25.0,101.1,000,00
2016-11-23,00:00,FKKD,25.0,25.0,101.1,000,00
2016-11-23,01:00,FKKD,25.0,24.0,101.1,000,00
2016-11-23,02:00,FKKD,25.0,24.0,101.1,000,00
2016-11-23,03:00,FKKD,25.0,24.0,101.1,160,03
2016-11-23,04:00,FKKD,25.0,24.0,101.2,000,00
2016-11-23,05:00,FKKD,24.0,24.0,101.2,000,00
2016-11-23,06:00,FKKD,25.0,24.0,101.2,000,00
2016-11-23,07:00,FKKD,27.0,25.0,101.2,080,02
2016-11-23,08:00,FKKD,28.0,25.0,101.3,150,03
2016-11-23,09:00,FKKD,28.0,26.0,101.2,050,03
2016-11-23,10:00,FKKD,30.0,25.0,101.2,000,00
2016-11-23,11:00,FKKD,32.0,25.0,101.1,130,01
2016-11-23,12:00,FKKD,33.0,24.0,101.0,260,03
2016-11-23,13:00,FKKD,33.0,25.0,100.9,220,03
2016-11-23,14:00,FKKD,34.0,26.0,100.8,230,05
2016-11-23,15:00,FKKD,31.0,25.0,100.8,270,06
2016-11-23,16:00,FKKD,30.0,25.0,100.8,270,07
2016-11-23,17:00,FKKD,29.0,25.0,100.8,250,05
2016-11-23,18:00,FKKD,28.0,25.0,100.9,260,02
2016-11-23,19:00,FKKD,28.0,25.0,101.0,000,00
2016-11-23,20:00,FKKD,27.0,26.0,101.0,000,00
2016-11-23,21:00,FKKD,26.0,25.0,101.1,000,00
2016-11-23,22:00,FKKD,26.0,25.0,101.1,000,00
2016-11-23,23:00,FKKD,26.0,25.0,101.1,130,01
2016-11-24,00:00,FKKD,26.0,25.0,101.0,120,01
2016-11-24,01:00,FKKD,25.0,25.0,101.0,150,01
2016-11-24,02:00,FKKD,26.0,25.0,101.0,150,02
2016-11-24,03:00,FKKD,26.0,25.0,101.0,000,00
2016-11-24,04:00,FKKD,26.0,25.0,101.0,000,00
2016-11-24,05:00,FKKD,25.0,25.0,101.1,000,00
2016-11-24,06:00,FKKD,25.0,25.0,101.1,000,00
2016-11-24,07:00,FKKD,27.0,26.0,101.2,100,01
2016-11-24,08:00,FKKD,29.0,26.0,101.3,000,00
2016-11-24,09:00,FKKD,31.0,26.0,101.2,170,02
2016-11-24,10:00,FKKD,32.0,26.0,101.2,140,03
2016-11-24,11:00,FKKD,32.0,26.0,101.1,000,00
2016-11-24,12:00,FKKD,33.0,26.0,101.0,250,06
2016-11-24,13:00,FKKD,33.0,26.0,100.9,240,06
2016-11-24,14:00,FKKD,32.0,26.0,100.9,250,07
2016-11-24,15:00,FKKD,31.0,26.0,100.8,260,09
2016-11-24,16:00,FKKD,30.0,26.0,100.8,260,09
2016-11-24,17:00,FKKD,29.0,26.0,100.9,250,06
2016-11-24,18:00,FKKD,29.0,26.0,100.9,230,04
2016-11-24,19:00,FKKD,28.0,26.0,101.0,240,03
2016-11-24,20:00,FKKD,28.0,26.0,101.1,000,00
2016-11-24,21:00,FKKD,28.0,27.0,101.1,240,02
2016-11-24,22:00,FKKD,28.0,26.0,101.1,200,04
2016-11-24,23:00,FKKD,28.0,26.0,101.1,170,02
2016-11-25,00:00,FKKD,27.0,25.0,101.0,000,00
2016-11-25,01:00,FKKD,26.0,25.0,101.0,000,00
2016-11-25,02:00,FKKD,25.0,25.0,100.9,000,00
2016-11-25,03:00,FKKD,25.0,24.0,100.9,140,01
2016-11-25,04:00,FKKD,25.0,24.0,100.9,140,01
2016-11-25,05:00,FKKD,25.0,24.0,100.9,100,01
2016-11-25,06:00,FKKD,25.0,24.0,101.0,000,00
2016-11-25,07:00,FKKD,27.0,25.0,101.0,160,02
2016-11-25,08:00,FKKD,29.0,26.0,101.0,100,02
2016-11-25,09:00,FKKD,30.0,26.0,101.0,260,04
2016-11-25,10:00,FKKD,29.0,26.0,101.0,270,02
2016-11-25,11:00,FKKD,30.0,26.0,100.9,330,03
2016-11-25,12:00,FKKD,31.0,26.0,100.8,290,05
2016-11-25,13:00,FKKD,32.0,26.0,100.7,260,08
2016-11-25,14:00,FKKD,32.0,25.0,100.7,240,10
2016-11-25,15:00,FKKD,31.0,25.0,100.6,240,11
2016-11-25,16:00,FKKD,31.0,24.0,100.6,250,07
2016-11-25,16:50,FKKD,30.0,26.0,100.6,270,07
2016-11-25,17:00,FKKD,30.0,25.0,100.7,270,05
2016-11-25,18:00,FKKD,29.0,26.0,100.7,270,03
2016-11-25,19:00,FKKD,29.0,26.0,100.8,240,03
2016-11-25,20:00,FKKD,29.0,26.0,100.9,220,04
2016-11-25,21:00,FKKD,28.0,26.0,100.9,250,03
2016-11-25,22:00,FKKD,28.0,26.0,101.0,000,00
2016-11-25,23:00,FKKD,27.0,26.0,100.9,000,00
2016-11-26,00:00,FKKD,27.0,26.0,100.9,000,00
2016-11-26,01:00,FKKD,27.0,25.0,100.8,220,04
2016-11-26,02:00,FKKD,26.0,25.0,100.9,220,03
2016-11-26,03:00,FKKD,25.0,25.0,100.8,000,00
2016-11-26,04:00,FKKD,25.0,25.0,100.8,000,00
2016-11-26,05:00,FKKD,25.0,25.0,100.9,000,00
2016-11-26,06:00,FKKD,26.0,25.0,100.9,000,00
2016-11-26,07:00,FKKD,27.0,26.0,100.9,180,02
2016-11-26,08:00,FKKD,30.0,24.0,101.0,200,03
2016-11-26,09:00,FKKD,30.0,25.0,101.0,180,03
2016-11-26,10:00,FKKD,31.0,26.0,101.0,190,03
2016-11-26,11:00,FKKD,32.0,25.0,100.9,230,05
2016-11-26,12:00,FKKD,33.0,25.0,100.8,240,06
2016-11-26,13:00,FKKD,33.0,25.0,100.7,260,06
2016-11-26,14:00,FKKD,31.0,26.0,100.6,270,06
2016-11-26,15:00,FKKD,31.0,25.0,100.6,250,09
2016-11-26,16:00,FKKD,30.0,25.0,100.6,240,09
2016-11-26,18:00,FKKD,29.0,25.0,100.7,270,03
2016-11-26,19:00,FKKD,29.0,26.0,100.8,220,02
2016-11-26,20:00,FKKD,29.0,26.0,100.9,200,03
2016-11-26,21:00,FKKD,28.0,26.0,100.9,180,02
2016-11-26,22:00,FKKD,27.0,26.0,100.9,000,00
2016-11-26,23:00,FKKD,27.0,25.0,100.9,000,00
2016-11-27,00:00,FKKD,26.0,25.0,100.8,000,00
2016-11-27,01:00,FKKD,27.0,26.0,100.8,000,00
2016-11-27,02:00,FKKD,27.0,26.0,100.8,000,00
2016-11-27,03:00,FKKD,26.0,25.0,100.8,000,00
2016-11-27,04:00,FKKD,25.0,25.0,100.8,000,00
2016-11-27,05:00,FKKD,25.0,24.0,100.8,000,00
2016-11-27,06:00,FKKD,25.0,24.0,100.8,000,00
2016-11-27,07:00,FKKD,28.0,24.0,101.0,090,01
2016-11-27,08:00,FKKD,29.0,26.0,101.1,100,03
2016-11-27,09:00,FKKD,30.0,26.0,101.0,060,01
2016-11-27,10:00,FKKD,31.0,26.0,101.0,040,01
2016-11-27,11:00,FKKD,32.0,25.0,100.9,280,05
2016-11-27,12:00,FKKD,33.0,25.0,100.8,230,06
2016-11-27,13:00,FKKD,33.0,24.0,100.7,260,07
2016-11-27,14:00,FKKD,33.0,25.0,100.6,260,09
2016-11-27,15:00,FKKD,31.0,25.0,100.6,260,08
2016-11-27,16:00,FKKD,30.0,25.0,100.6,250,07
2016-11-27,17:00,FKKD,29.0,25.0,100.7,270,04
2016-11-27,18:00,FKKD,29.0,25.0,100.7,260,04
2016-11-27,19:00,FKKD,29.0,26.0,100.8,250,02
2016-11-27,20:00,FKKD,28.0,27.0,100.9,000,00
2016-11-27,21:00,FKKD,28.0,27.0,100.9,230,03
2016-11-27,22:00,FKKD,27.0,26.0,100.9,250,06
2016-11-28,00:00,FKKD,26.0,25.0,100.8,000,00
2016-11-28,01:00,FKKD,26.0,25.0,100.8,180,02
2016-11-28,02:00,FKKD,26.0,25.0,100.8,180,02
2016-11-28,03:00,FKKD,26.0,25.0,100.7,000,00
2016-11-28,04:00,FKKD,26.0,25.0,100.8,000,00
2016-11-28,05:00,FKKD,26.0,25.0,100.8,090,02
2016-11-28,06:00,FKKD,26.0,25.0,100.8,120,02
2016-11-28,07:00,FKKD,26.0,26.0,100.9,180,04
2016-11-28,08:00,FKKD,28.0,26.0,101.1,210,02
2016-11-28,09:00,FKKD,29.0,26.0,101.0,210,01
2016-11-28,10:00,FKKD,29.0,26.0,101.0,280,02
2016-11-28,11:00,FKKD,29.0,26.0,101.0,310,04
2016-11-28,12:00,FKKD,30.0,26.0,109.0,270,05
2016-11-28,13:00,FKKD,30.0,25.0,100.8,270,07
2016-11-28,14:00,FKKD,30.0,25.0,100.7,260,07
2016-11-28,15:00,FKKD,29.0,26.0,100.6,250,09
2016-11-28,16:00,FKKD,29.0,25.0,100.7,260,05
2016-11-28,18:00,FKKD,28.0,25.0,100.8,260,04
2016-11-28,19:00,FKKD,28.0,25.0,100.9,280,02
2016-11-28,20:00,FKKD,27.0,26.0,101.0,000,00
2016-11-28,21:00,FKKD,27.0,26.0,101.1,160,02
2016-11-28,22:00,FKKD,27.0,26.0,101.1,150,02
2016-11-28,23:00,FKKD,27.0,26.0,101.1,140,02
2016-11-29,00:00,FKKD,27.0,26.0,100.9,160,02
2016-11-29,01:00,FKKD,26.0,25.0,101.0,310,03
2016-11-29,02:00,FKKD,26.0,25.0,100.9,000,00
2016-11-29,03:00,FKKD,25.0,24.0,100.9,220,02
2016-11-29,04:00,FKKD,25.0,24.0,100.9,210,03
2016-11-29,05:00,FKKD,25.0,24.0,101.0,180,01
2016-11-29,06:00,FKKD,25.0,24.0,101.0,230,01
2016-11-29,07:00,FKKD,26.0,24.0,101.1,000,00
2016-11-29,08:00,FKKD,26.0,25.0,101.2,000,00
2016-11-29,09:00,FKKD,27.0,25.0,101.2,000,00
2016-11-29,10:00,FKKD,27.0,25.0,101.1,210,03
2016-11-29,11:00,FKKD,29.0,24.0,101.0,240,06
2016-11-29,12:00,FKKD,30.0,24.0,100.9,240,03
2016-11-29,13:00,FKKD,31.0,24.0,100.8,270,05
2016-11-29,14:00,FKKD,31.0,22.0,100.8,250,04
2016-11-29,15:00,FKKD,31.0,22.0,100.7,240,06
2016-11-29,16:00,FKKD,30.0,24.0,100.7,250,05
2016-11-29,17:00,FKKD,29.0,24.0,100.8,230,04
2016-11-29,18:00,FKKD,28.0,25.0,100.9,210,03
2016-11-29,19:00,FKKD,26.0,25.0,100.9,000,00
2016-11-29,20:00,FKKD,26.0,25.0,100.9,190,02
2016-11-29,21:00,FKKD,26.0,25.0,101.1,000,00
2016-11-29,22:00,FKKD,26.0,25.0,101.1,000,00
2016-11-29,23:00,FKKD,26.0,25.0,101.1,150,02
2016-11-30,00:00,FKKD,26.0,25.0,101.1,140,01
2016-11-30,01:00,FKKD,26.0,25.0,101.1,150,02
2016-11-30,02:00,FKKD,25.0,25.0,101.0,000,00
2016-11-30,03:00,FKKD,26.0,25.0,101.0,000,00
2016-11-30,04:00,FKKD,26.0,25.0,101.0,000,00
2016-11-30,05:00,FKKD,26.0,25.0,101.1,000,00
2016-11-30,06:00,FKKD,26.0,25.0,101.1,000,00
2016-11-30,07:00,FKKD,27.0,25.0,101.2,000,00
2016-11-30,08:00,FKKD,28.0,25.0,101.3,160,02
2016-11-30,09:00,FKKD,29.0,26.0,101.3,220,03
2016-11-30,10:00,FKKD,30.0,26.0,101.3,280,03
2016-11-30,11:00,FKKD,32.0,24.0,101.1,250,05
2016-11-30,12:00,FKKD,32.0,25.0,101.1,270,05
2016-11-30,13:00,FKKD,32.0,24.0,100.9,250,08
2016-11-30,14:00,FKKD,32.0,25.0,100.9,260,10
2016-11-30,15:00,FKKD,31.0,25.0,100.9,250,10
2016-11-30,16:00,FKKD,30.0,24.0,100.9,250,09
2016-11-30,17:00,FKKD,29.0,25.0,100.9,260,07
2016-11-30,18:00,FKKD,29.0,25.0,101.0,260,05
2016-11-30,19:00,FKKD,28.0,25.0,101.1,230,03
2016-11-30,20:00,FKKD,27.0,25.0,101.2,000,00
2016-11-30,21:00,FKKD,26.0,25.0,101.2,000,00
2016-11-30,22:00,FKKD,26.0,25.0,101.2,000,00
2016-11-30,23:00,FKKD,26.0,25.0,101.2,130,02
2016-12-01,00:00,FKKD,26.0,25.0,101.1,000,00
2016-12-01,01:00,FKKD,26.0,25.0,101.1,000,00
2016-12-01,02:00,FKKD,26.0,25.0,101.0,270,02
2016-12-01,03:00,FKKD,25.0,24.0,101.0,000,00
2016-12-01,04:00,FKKD,25.0,24.0,101.1,000,00
2016-12-01,05:00,FKKD,25.0,24.0,101.1,000,00
2016-12-01,06:00,FKKD,25.0,25.0,101.1,000,00
2016-12-01,07:00,FKKD,27.0,26.0,101.3,160,02
2016-12-01,08:00,FKKD,28.0,26.0,101.3,000,00
2016-12-01,09:00,FKKD,30.0,26.0,101.3,180,02
2016-12-01,10:00,FKKD,31.0,26.0,101.3,200,02
2016-12-01,11:00,FKKD,33.0,26.0,101.2,170,03
2016-12-01,12:00,FKKD,33.0,26.0,101.1,260,04
2016-12-01,13:00,FKKD,32.0,26.0,101.0,270,06
2016-12-01,14:00,FKKD,32.0,26.0,100.9,260,11
2016-12-01,15:00,FKKD,32.0,25.0,100.9,250,06
2016-12-01,16:00,FKKD,30.0,25.0,100.9,250,08
2016-12-01,17:00,FKKD,28.0,25.0,100.9,240,06
2016-12-01,18:00,FKKD,28.0,26.0,101.0,210,02
2016-12-01,19:00,FKKD,28.0,26.0,101.0,220,03
2016-12-01,20:00,FKKD,28.0,26.0,101.1,170,02
2016-12-01,21:00,FKKD,27.0,26.0,101.1,200,02
2016-12-01,22:00,FKKD,27.0,26.0,101.1,150,02
2016-12-01,23:00,FKKD,27.0,26.0,101.1,130,01
2016-12-02,00:00,FKKD,26.0,26.0,101.1,130,01
2016-12-02,01:00,FKKD,26.0,26.0,101.1,000,00
2016-12-02,02:00,FKKD,27.0,25.0,101.0,110,02
2016-12-02,03:00,FKKD,26.0,25.0,101.0,000,00
2016-12-02,04:00,FKKD,26.0,26.0,101.1,000,00
2016-12-02,05:00,FKKD,26.0,25.0,101.1,000,00
2016-12-02,06:00,FKKD,26.0,25.0,101.1,000,00
2016-12-02,07:00,FKKD,27.0,25.0,101.1,160,03
2016-12-02,08:00,FKKD,29.0,25.0,101.1,200,02
2016-12-02,09:00,FKKD,30.0,25.0,101.1,220,03
2016-12-02,10:00,FKKD,31.0,26.0,101.1,200,02
2016-12-02,11:00,FKKD,32.0,25.0,101.1,020,02
2016-12-02,12:00,FKKD,32.0,25.0,101.1,240,05
2016-12-02,13:00,FKKD,32.0,26.0,100.9,280,08
2016-12-02,14:00,FKKD,32.0,26.0,100.8,260,07
2016-12-02,15:00,FKKD,31.0,25.0,100.7,260,11
2016-12-02,16:00,FKKD,30.0,25.0,100.8,250,06
2016-12-02,17:00,FKKD,29.0,26.0,100.8,260,05
2016-12-02,18:00,FKKD,28.0,25.0,100.9,260,05
2016-12-02,19:00,FKKD,28.0,25.0,100.9,250,04
2016-12-02,20:00,FKKD,27.0,26.0,101.0,000,00
2016-12-02,21:00,FKKD,27.0,26.0,101.1,190,02
2016-12-02,22:00,FKKD,27.0,26.0,101.1,140,02
2016-12-02,23:00,FKKD,27.0,26.0,101.0,150,02
2016-12-03,00:00,FKKD,26.0,26.0,101.0,140,02
2016-12-03,01:00,FKKD,26.0,25.0,101.0,000,00
2016-12-03,02:00,FKKD,26.0,25.0,100.9,000,00
2016-12-03,03:00,FKKD,26.0,26.0,100.9,000,00
2016-12-03,04:00,FKKD,26.0,25.0,100.9,160,02
2016-12-03,06:00,FKKD,26.0,25.0,101.0,000,00
2016-12-03,07:00,FKKD,27.0,26.0,101.0,150,02
2016-12-03,08:00,FKKD,29.0,26.0,101.1,280,02
2016-12-03,09:00,FKKD,30.0,26.0,101.1,240,03
2016-12-03,10:00,FKKD,33.0,25.0,101.0,170,01
2016-12-03,11:00,FKKD,31.0,24.0,101.0,260,04
2016-12-03,12:00,FKKD,33.0,25.0,100.9,250,05
2016-12-03,13:00,FKKD,33.0,25.0,100.7,270,06
2016-12-03,14:00,FKKD,32.0,25.0,100.6,300,08
2016-12-03,15:00,FKKD,32.0,25.0,100.6,260,07
2016-12-03,16:00,FKKD,31.0,25.0,100.6,260,10
2016-12-03,17:00,FKKD,29.0,25.0,100.6,260,06
2016-12-03,18:00,FKKD,29.0,25.0,100.7,260,02
2016-12-03,19:00,FKKD,28.0,25.0,100.8,270,06
2016-12-03,20:00,FKKD,28.0,25.0,100.9,240,03
2016-12-03,21:00,FKKD,28.0,26.0,101.0,130,02
2016-12-03,22:00,FKKD,27.0,25.0,101.0,140,02
2016-12-03,23:00,FKKD,26.0,25.0,101.0,160,02
2016-12-04,00:00,FKKD,26.0,25.0,101.0,000,00
2016-12-04,01:00,FKKD,26.0,25.0,101.0,000,00
2016-12-04,02:00,FKKD,25.0,24.0,100.9,100,01
2016-12-04,03:00,FKKD,25.0,24.0,100.9,130,02
2016-12-04,04:00,FKKD,26.0,24.0,100.9,100,01
2016-12-04,05:00,FKKD,26.0,25.0,101.0,150,01
2016-12-04,06:00,FKKD,26.0,25.0,101.0,130,01
2016-12-04,07:00,FKKD,26.0,25.0,101.1,000,00
2016-12-04,08:00,FKKD,26.0,25.0,101.1,000,00
2016-12-04,09:00,FKKD,29.0,25.0,101.1,200,05
2016-12-04,10:00,FKKD,29.0,25.0,101.1,200,02
2016-12-04,11:00,FKKD,30.0,26.0,101.0,300,02
2016-12-04,12:00,FKKD,31.0,25.0,100.9,270,04
2016-12-04,13:00,FKKD,31.0,26.0,100.9,290,05
2016-12-04,14:00,FKKD,30.0,25.0,100.8,270,07
2016-12-04,15:00,FKKD,29.0,25.0,100.8,260,08
2016-12-04,16:00,FKKD,29.0,25.0,100.9,230,08
2016-12-04,17:00,FKKD,28.0,25.0,100.9,220,04
2016-12-04,18:00,FKKD,28.0,25.0,101.0,220,02
2016-12-04,19:00,FKKD,27.0,25.0,101.0,200,03
2016-12-04,20:00,FKKD,27.0,25.0,101.1,000,00
2016-12-04,21:00,FKKD,27.0,25.0,101.2,170,02
2016-12-04,22:00,FKKD,27.0,25.0,101.3,160,02
2016-12-04,23:00,FKKD,26.0,25.0,101.1,160,01
2016-12-05,00:00,FKKD,26.0,25.0,101.1,000,00
2016-12-05,01:00,FKKD,26.0,25.0,101.0,000,00
2016-12-05,02:00,FKKD,26.0,25.0,101.0,000,00
2016-12-05,03:00,FKKD,26.0,25.0,101.0,000,00
2016-12-05,04:00,FKKD,26.0,25.0,101.0,000,00
2016-12-05,05:00,FKKD,26.0,25.0,101.0,000,00
2016-12-05,06:00,FKKD,26.0,25.0,101.0,000,00
2016-12-05,07:00,FKKD,27.0,26.0,101.2,000,00
2016-12-05,08:00,FKKD,29.0,26.0,101.2,320,01
2016-12-05,10:00,FKKD,31.0,25.0,101.2,260,04
2016-12-05,11:00,FKKD,30.0,25.0,101.2,230,03
2016-12-05,12:00,FKKD,31.0,25.0,101.0,270,05
2016-12-05,13:00,FKKD,32.0,25.0,100.9,260,07
2016-12-05,14:00,FKKD,32.0,25.0,100.8,270,07
2016-12-05,15:00,FKKD,31.0,24.0,100.8,270,07
2016-12-05,16:00,FKKD,30.0,25.0,100.8,270,07
2016-12-05,17:00,FKKD,29.0,25.0,100.9,260,07
2016-12-05,18:00,FKKD,28.0,25.0,100.9,260,02
2016-12-05,19:00,FKKD,28.0,25.0,101.0,260,02
2016-12-05,20:00,FKKD,28.0,25.0,101.1,260,02
2016-12-05,21:00,FKKD,27.0,26.0,101.1,000,00
2016-12-05,22:00,FKKD,27.0,26.0,101.1,260,02
2016-12-05,23:00,FKKD,27.0,25.0,101.0,000,00
2016-12-06,00:00,FKKD,27.0,25.0,101.0,000,00
2016-12-06,01:00,FKKD,27.0,26.0,101.0,200,05
2016-12-06,02:00,FKKD,25.0,23.0,101.0,000,00
2016-12-06,03:00,FKKD,24.0,24.0,101.0,000,00
2016-12-06,04:00,FKKD,25.0,24.0,101.0,260,02
2016-12-06,05:00,FKKD,25.0,24.0,101.0,000,00
2016-12-06,06:00,FKKD,25.0,24.0,101.1,000,00
2016-12-06,07:00,FKKD,26.0,25.0,101.2,,02
2016-12-06,08:00,FKKD,27.0,25.0,101.2,,02
2016-12-06,09:00,FKKD,28.0,25.0,101.2,230,04
2016-12-06,10:00,FKKD,31.0,25.0,101.1,240,04
2016-12-06,11:00,FKKD,31.0,25.0,101.1,270,05
2016-12-06,12:00,FKKD,32.0,25.0,101.0,300,05
2016-12-06,13:00,FKKD,32.0,25.0,100.9,260,05
2016-12-06,14:00,FKKD,32.0,25.0,100.8,260,07
2016-12-06,15:00,FKKD,31.0,25.0,100.8,250,09
2016-12-06,16:00,FKKD,29.0,25.0,100.8,260,07
2016-12-06,17:00,FKKD,29.0,25.0,100.9,260,05
2016-12-06,18:00,FKKD,28.0,24.0,101.0,250,04
2016-12-06,19:00,FKKD,27.0,25.0,101.1,250,02
2016-12-06,20:00,FKKD,26.0,25.0,101.2,000,00
2016-12-06,21:00,FKKD,26.0,25.0,101.2,000,00
2016-12-06,22:00,FKKD,25.0,25.0,101.2,000,00
2016-12-06,23:00,FKKD,26.0,25.0,101.1,120,01
2016-12-07,00:00,FKKD,26.0,25.0,101.1,120,01
2016-12-07,01:00,FKKD,26.0,25.0,101.1,000,00
2016-12-07,02:00,FKKD,25.0,25.0,101.0,000,00
2016-12-07,03:00,FKKD,25.0,25.0,101.0,000,00
2016-12-07,04:00,FKKD,25.0,25.0,101.0,000,00
2016-12-07,06:00,FKKD,25.0,24.0,101.1,000,00
2016-12-07,07:00,FKKD,26.0,25.0,101.2,000,00
2016-12-07,08:00,FKKD,28.0,26.0,101.2,000,00
